CHD6	1228	8	0.006514657980456026	-0.1921281392710418	4	0.003257328990228013	-0.3865428842014038	0.14	0.4543285468652656	0	-0.0
LRRC52	463	0	0.0	-1.0	1	0.0021598272138228943	-0.593236858422961	0.023391812865497075	-0.757004419905553	1	-2.350241278328514
NCOA2	949	11	0.011591148577449948	0.437398985079922	8	0.008429926238145416	0.5876192585894121	0.23653395784543327	1.4571291942688496	0	0.0
ELK1	312	8	0.02564102564102564	2.1797007851767964	5	0.016025641025641024	2.0181303613809134	0.11475409836065574	0.1920725793977586	0	0.0
RIMBP3C	175	1	0.005714285714285714	-0.29138096787488527	1	0.005714285714285714	0.07617905457239439	0.0	-1.0	0	-0.0
RTP1	311	3	0.00964630225080386	0.19622183879641564	0	0.0	-1.0	0.0	-1.0	1	-1.8037781612035844
LRRD1	312	0	0.0	-1.0	1	0.003205128205128205	-0.39637392772381724	0.0	-1.0	0	-0.0
MFAP3L	204	0	0.0	-1.0	0	0.0	-1.0	0.10304851867754401	0.07047430303521965	1	-1.9295256969647803
ZNRF3	550	8	0.014545454545454545	0.8037575363184738	2	0.0036363636363636364	-0.31515878345393084	0.015444015444015443	-0.8395666247252879	1	-0.3509678718607449
MBTPS2	817	8	0.009791921664626682	0.2142798592107228	2	0.0024479804161566705	-0.5389685812725361	0.07103825136612021	-0.2620503079918638	1	-0.5867390300536771
SPON1	618	8	0.012944983818770227	0.6052858332931402	0	0.0	-1.0	0.041403105232892465	-0.5699020152209845	1	-0.9646161819278443
MGARP	258	1	0.003875968992248062	-0.5193475557290889	0	0.0	-1.0	0.03139717425431711	-0.673844237078882	1	-2.193191792807971
OGT	1997	12	0.006009013520280421	-0.25483226466562797	4	0.00200300450676014	-0.6227714881318598	0.18234610917537747	0.8942225141682983	1	0.01661876137081053
NTSR1	608	2	0.003289473684210526	-0.5920778597963978	2	0.003289473684210526	-0.38048903108497034	0.03571428571428572	-0.6289978196772281	1	-1.6015647105585962
ARHGAP23	461	0	0.0	-1.0	2	0.004338394793926247	-0.1829443186543643	0.043715846994535526	-0.5458771126103776	0	-0.0
U2AF2	1549	11	0.0071013557133634605	-0.11937273283354043	4	0.0025823111684958036	-0.5136698914133789	0.19646182495344505	1.0408574314217278	0	0.0
C4orf51	32	1	0.03125	2.875260331934221	0	0.0	-1.0	0.0	-1.0	0	0.0
ELMO2	552	4	0.007246376811594203	-0.10138890853699219	1	0.0018115942028985507	-0.6588200461047662	0.1925754060324826	1.000485074408635	1	0.24027611976687668
OR2M3	77	1	0.012987012987012988	0.6104978002843517	0	0.0	-1.0	0	-1.0	1	-1.3895021997156483
UQCRC1	1281	6	0.00468384074941452	-0.4191647277662994	4	0.00312256049960968	-0.41192401389486644	0.07631708517971443	-0.20721346006852304	1	-1.0383022017296888
SF3A2	970	6	0.006185567010309278	-0.23293816110167997	4	0.004123711340206186	-0.223375939999303	0.12300319488817892	0.2777646977250735	0	-0.0
LSM8	1054	7	0.006641366223908918	-0.176415261524416	3	0.0028462998102466793	-0.46395255820635006	0.15591397849462366	0.6196439270004876	0	-0.0
TYRO3	896	13	0.014508928571428572	0.7992280112551742	8	0.008928571428571428	0.6815297727693661	0.022002200220022	-0.7714398009012627	1	0.7093179831232775
FBXO7	1058	6	0.005671077504725898	-0.2967391458115591	5	0.004725897920604915	-0.10996533766460766	0.11578947368421053	0.20282812146751278	0	-0.0
PUS7L	588	3	0.00510204081632653	-0.3673044356025762	2	0.003401360544217687	-0.35941722942119386	0.14450867052023122	0.5011648914794236	0	-0.0
MLXIPL	708	11	0.015536723163841809	0.9266831028825507	7	0.009887005649717515	0.8620329687163605	0.015906680805938496	-0.834760428700356	0	0.0
RCSD1	481	7	0.014553014553014554	0.8046950402354794	6	0.012474012474012475	1.349247416426225	0.5431893687707641	4.642684323978901	0	0.0
